date_dt,city_code,district_code,dwell,flow_in,flow_out
20170924,8bae54c9c7edfa7bb84b21afba062ccc,57d7fd53b1c340684f4e030bc6f2eb73,0.724,41.128,41.152
20170924,0ae011769ad316b0bb0aec3297f89b81,533910c656bdae01665e983ddf093191,2.576,116.96,116.244
20170924,405554280de489942b8381ade6c66383,046865d29b26ffb532911b11b7c38bbe,1.568,74.028,73.8
20170924,918ad085e92781fc8a0a626ba0954cf2,677ee63e14828bf2379ee33294e4c53f,1.004,38.92,38.688
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,596321022e054f1eca5fcbe5059db05f,7.976,220.184,220.204
20170924,7fa83705d62bf66da7fe18cb44257d7f,373a92f4c45f48ba0613fc3906939133,7.84,666.9,661.064
20170924,7fa83705d62bf66da7fe18cb44257d7f,f908f95df121bc6b565524b8d3f66dfe,15.668,924.888,923.548
20170924,405554280de489942b8381ade6c66383,293f89d038a731b4f29051bb8b292f32,1.092,55.696,55.58
20170924,918ad085e92781fc8a0a626ba0954cf2,7ed41ee3a505d244fc8788809d4123b6,0.96,43.612,43.304
20170924,0ae011769ad316b0bb0aec3297f89b81,c383696d3b5d62198a8dc62df586ce65,0.756,28.496,28.26
20170924,b3c8b069178a302d4c82a2b8a6e933ad,f8e4b208421a4b25cf1acda4694deeb1,1.628,76.952,75.956
20170924,0ae011769ad316b0bb0aec3297f89b81,4b310c3fe3258155287025223ac00513,1.456,52.58,52.432
20170924,8c1aea0122f82f9f2cd312a90e970f67,88c7df77ff3c9064fa812384269f4f01,1.696,84.64,84.404
20170924,fc69f34eb64da220cc406f2eff37b7fc,a31e7358e8dce4fb9ac20a3f28f0b411,2.328,120.004,119.624
20170924,7fa83705d62bf66da7fe18cb44257d7f,ab0e7e9018474cd1a9839aeaf17e4ded,5.484,248.716,247.612
20170924,b3c8b069178a302d4c82a2b8a6e933ad,26015bebd69c7280b2bdf87126d99884,2.032,96.552,94.624
20170924,b3c8b069178a302d4c82a2b8a6e933ad,a0764fdec1945046753fdad31b40849c,8.98,402.94,402.9
20170924,fc69f34eb64da220cc406f2eff37b7fc,5e8dbd8799006146068c22d2a14f7ca7,1.016,44.784,44.376
20170924,8bae54c9c7edfa7bb84b21afba062ccc,ce4eb7b87151d3d36233a1d04ac51016,2.616,135.496,134.644
20170924,88189ecd25139bf39248756732b672c6,59d21b5ecb7009dbc6e9a582f5d3940d,1.284,60.624,60.588
20170924,405554280de489942b8381ade6c66383,7fb4bd68d38bf9274d92be052f6ba957,1.3,65.096,64.888
20170924,8c1aea0122f82f9f2cd312a90e970f67,31f243bf541737698943d76e2f046f74,2.768,153.204,152.824
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,b81cf022fc295781809a73bd3d45b2f9,1.876,67.14,67.324
20170924,8bae54c9c7edfa7bb84b21afba062ccc,797540903df19d3ad2bfbe0eb3668540,0.94,31.088,31.06
20170924,918ad085e92781fc8a0a626ba0954cf2,282f8c685fd1ceae6a5e71ed502929bb,0.232,9.32,9.272
20170924,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.808,145.184,143.804
20170924,fc69f34eb64da220cc406f2eff37b7fc,851a07b6806c2145b0cd355a16fd87aa,0.496,18.508,18.356
20170924,918ad085e92781fc8a0a626ba0954cf2,697c40f0dd99a5772de6d414116fb754,1.464,53.376,51.74
20170924,8c1aea0122f82f9f2cd312a90e970f67,b77fee7be3b0ead954ee9c26aca0418f,0.88,39.608,39.556
20170924,fc69f34eb64da220cc406f2eff37b7fc,0f051b4639ef334ccc4d9de848931be8,0.416,15.736,15.58
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,4ecc05b0b103ac20059ad1335e0705c4,5.74,302.936,303.492
20170924,405554280de489942b8381ade6c66383,c02125039a38500b7d2d23276bdfc623,2.628,144.636,144.212
20170924,7e4f50b8b3af3ec0c9ad8223d14b9a61,fe78ac219ef93590e2742e27f6d50f22,1.272,62.92,62.976
20170924,0ae011769ad316b0bb0aec3297f89b81,eca573563bea4cdf078344745748ca1f,6.008,214.424,212.372
20170924,8bae54c9c7edfa7bb84b21afba062ccc,b6b1c39d95575f3efbb2301c53f3df9e,1.472,57.576,57.428
20170924,405554280de489942b8381ade6c66383,083c16b54cf53bdb3c8f5c9768638b5a,1.152,58.144,58.472
20170924,fc69f34eb64da220cc406f2eff37b7fc,98cf13eb09ccb91d6a466cadd23440cd,0.676,31.44,31.86
20170924,918ad085e92781fc8a0a626ba0954cf2,51b9fd3b45cecc9995762aebe79ad86b,1.244,62.66,62.404
20170924,405554280de489942b8381ade6c66383,e99e2d29f3755404a2bb0558a55800c9,9.5,531.184,531.644
20170924,95c6f8337845d400bfbfd55744282d36,a1cf5dc4cb1574d20056df914dc3400b,2.34,92.08,91.788
20170924,7e4f50b8b3af3ec0c9ad8223d14b9a61,f362eee4ffd563b894684a825de1beb1,1.86,98.584,98.068
20170924,8c1aea0122f82f9f2cd312a90e970f67,38109399e9d6d5eed3481312326795d5,0.432,25.78,25.636
20170924,88189ecd25139bf39248756732b672c6,18d53f51045010c6500856c6ff6644d6,2.228,93.488,92.88
20170924,0ae011769ad316b0bb0aec3297f89b81,c0b9c94cea953ca4d0a4dbe877242f62,0.828,31.116,31.124
20170924,8bae54c9c7edfa7bb84b21afba062ccc,e0a85c47561e95b09451268705207d67,1.972,129.46,128.916
20170924,1ac1ad6a1df647efde9facd8fec2b113,cff6c1ae99d6cdbf27bb2a8bb1b276fc,0.848,42.164,41.964
20170924,405554280de489942b8381ade6c66383,764ec2c5e21312a6f39ffb49a79ce585,2.7,152.168,152.052
20170924,918ad085e92781fc8a0a626ba0954cf2,899dcded1ba2bc55a756b4cf9877be3c,1.748,77.384,77.656
20170924,8bae54c9c7edfa7bb84b21afba062ccc,4cdf32ea57493ea508c5b5fa9bb0c3a4,0.972,40.82,40.676
20170924,0ae011769ad316b0bb0aec3297f89b81,241acd9d5e7baa7704a06c2b35e574ee,2.456,142.34,141.8
20170924,8c1aea0122f82f9f2cd312a90e970f67,4247a6619d25223741baffaecfce78c6,1.208,48.468,48.54
20170924,b3c8b069178a302d4c82a2b8a6e933ad,4ab98a5ad252338e434ca30f2a3a5cdc,90.708,3743.104,3744.916
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,4334b6cfaa2eea8e091326d33a64bae6,1.944,92.888,92.604
20170924,8bae54c9c7edfa7bb84b21afba062ccc,7fd683ff9a9d7bb73bac7f86b0a81f15,1.464,79.112,78.74
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,230c4799da99f96569463114b85789d8,1.948,72.736,72.36
20170924,7fa83705d62bf66da7fe18cb44257d7f,3fbe58d62ffc2971b0ed4441d23a3c42,2.156,108.016,107.316
20170924,405554280de489942b8381ade6c66383,8eb61cfd38c1443ec59f485ba919fda9,0.588,41.408,41.188
20170924,7e4f50b8b3af3ec0c9ad8223d14b9a61,04492833bfd5856f3caf26ab761b8f9c,2.676,149.572,149.136
20170924,95c6f8337845d400bfbfd55744282d36,6d6fc7b791c41c73113f3c3fcabe89a0,0.868,42.332,42.524
20170924,8c1aea0122f82f9f2cd312a90e970f67,202831ece0ffdb675138c2e2b4a11b1c,3.016,162.36,162.632
20170924,1ac1ad6a1df647efde9facd8fec2b113,8b17b0ecdd1d2616e01d7f2ec0778238,1.0,54.456,54.256
20170924,405554280de489942b8381ade6c66383,ded159048e18bb62ddf3c3a90a30bf14,0.704,33.864,33.66
20170924,fc69f34eb64da220cc406f2eff37b7fc,5999aae22f33d69f58a84f81bcaf42d7,0.276,14.668,14.968
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,55cfe0f41142be8e3de202f2baa663e8,3.336,136.004,135.312
20170924,8c1aea0122f82f9f2cd312a90e970f67,19b2e9a183bf90bfd9d066d67b993de1,3.04,112.02,112.02
20170924,fc69f34eb64da220cc406f2eff37b7fc,777d079b7a42595e6564c916c5a27074,1.996,103.772,103.5
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,32b373c56a06dbee11da154380176f88,1.248,60.144,60.196
20170924,405554280de489942b8381ade6c66383,13adc2e755b95610996c5be3ec6d0cd0,7.652,472.208,472.968
20170924,7fa83705d62bf66da7fe18cb44257d7f,569951d560d13470efc7165df99ac662,9.764,426.484,426.824
20170924,0ae011769ad316b0bb0aec3297f89b81,9bbf6b3432e385ca2425750214d90d87,2.808,132.664,131.872
20170924,b3c8b069178a302d4c82a2b8a6e933ad,ce561fa0bf20c9c4e660eac03fabf58f,9.56,367.488,365.36
20170924,95c6f8337845d400bfbfd55744282d36,e366ca039b4fd10219620679f2558947,1.704,85.756,86.636
20170924,1ac1ad6a1df647efde9facd8fec2b113,c0974848d4a012da491ede698aec7f5f,1.0,54.068,54.048
20170924,fc69f34eb64da220cc406f2eff37b7fc,a4bed1a44cb3c7e4cfeaf2ae9270da7a,0.576,33.56,33.048
20170924,0ae011769ad316b0bb0aec3297f89b81,7f1695b8806b0bbf41602b3baad86953,0.68,32.16,32.02
20170924,0ae011769ad316b0bb0aec3297f89b81,9b6da48f7e851a19c1ad923f54abdb8f,1.616,60.048,59.716
20170924,88189ecd25139bf39248756732b672c6,217a1ae51213ead0a105600a6e57f908,5.88,211.196,209.892
20170924,8bae54c9c7edfa7bb84b21afba062ccc,23eac8fc7d691e99f5afb7e7d24ab4a0,1.34,87.612,87.308
20170924,7fa83705d62bf66da7fe18cb44257d7f,32527bb1074dd269bb338d5f8a93f43e,16.068,622.976,625.308
20170924,0ae011769ad316b0bb0aec3297f89b81,896dcbf8d22deb4f329eb667c56394c6,1.528,72.088,71.788
20170924,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,3.724,191.584,191.292
20170924,88189ecd25139bf39248756732b672c6,d70eec9db01d2ccb02616cccdb039367,4.676,232.632,233.324
20170924,1ac1ad6a1df647efde9facd8fec2b113,db57aafe6479a18604de2152a47a2cad,1.452,64.06,63.98
20170924,88189ecd25139bf39248756732b672c6,8000a31727b2d8109b27e55d66d7d01a,1.428,62.96,63.024
20170924,fc69f34eb64da220cc406f2eff37b7fc,98341743fc2ff0ce81b13897bb7bd196,0.488,27.352,26.996
20170924,fc69f34eb64da220cc406f2eff37b7fc,727b0d925a45ee3206a5921395dc8b2f,0.596,23.132,22.98
20170924,8bae54c9c7edfa7bb84b21afba062ccc,6c4a3141171644fd6ddc386a53185305,1.848,94.204,94.296
20170924,8c1aea0122f82f9f2cd312a90e970f67,d5a11638a8f2a007e4bcd0381cc1df91,1.856,72.84,72.604
20170924,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.088,40.772,40.86
20170924,918ad085e92781fc8a0a626ba0954cf2,e00f729720db83a952b5a55c73a73eaa,1.304,61.344,60.812
20170924,0ae011769ad316b0bb0aec3297f89b81,c4cc45fe0913bb5d218f46953479b6ae,1.736,95.992,95.728
20170924,fc69f34eb64da220cc406f2eff37b7fc,4b54cca9cdf9721e6e0dd043351e0911,0.696,51.616,51.648
20170924,b3c8b069178a302d4c82a2b8a6e933ad,8559d346a45588cdf091fb923e4a574d,36.384,1158.804,1168.084
20170924,405554280de489942b8381ade6c66383,491c79cf88d527118a7e74f9a868fcce,1.364,56.048,55.804
20170924,7fa83705d62bf66da7fe18cb44257d7f,6b744bc687c1105e3da6f569bdcbb0ad,12.916,665.66,669.62
20170924,b3c8b069178a302d4c82a2b8a6e933ad,ca93f3a2cc29c9a99a480eb0b0d2b732,23.12,860.2,865.688
20170924,918ad085e92781fc8a0a626ba0954cf2,36a4c7f5bd890819bd6d2e3bc772ae92,3.324,110.888,110.856
20170924,7e4f50b8b3af3ec0c9ad8223d14b9a61,4fc1a40878e0b5e3aeef39d635a5f6d8,1.968,87.368,85.436
20170924,95c6f8337845d400bfbfd55744282d36,43f2e9e23f2157e3b8e4ebd0d0bda570,1.296,58.084,57.912
20170924,405554280de489942b8381ade6c66383,689b66e4036ebd1034d8cafb0e17350b,1.648,69.576,69.116
20170924,b3c8b069178a302d4c82a2b8a6e933ad,e37efe83a688ba7c989582f1bdebe286,14.724,634.852,633.956
20170924,918ad085e92781fc8a0a626ba0954cf2,93b2e1e8dcc81f3f2eb85d29caa4fb6e,0.592,23.4,23.48
20170924,95c6f8337845d400bfbfd55744282d36,81cce7cc849b099f9d2986d0d457f1db,1.116,45.748,45.82
20170924,8c1aea0122f82f9f2cd312a90e970f67,7d0f648c41bee96ab1a7f2df7d84904c,3.464,158.984,159.388
20170924,8c1aea0122f82f9f2cd312a90e970f67,633b8484b4eb7df9b4a4f27f18f83a49,0.968,42.024,42.104
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,f14086632a735e50a4995b0933792892,2.028,76.828,77.048
20170924,0eaa5d2e2f5b1d9dbc70f5351ac96390,a2efa3422ea6621b3b3340a5fbd86b51,2.836,125.724,125.752
20170924,95c6f8337845d400bfbfd55744282d36,e24d4e84146e672f89ce72ab7dc1dbf7,6.748,216.396,215.012
20170924,8c1aea0122f82f9f2cd312a90e970f67,acd533c1e3f2093816ec6234343f6a1a,0.976,43.624,43.42
20170924,8c1aea0122f82f9f2cd312a90e970f67,88f0d06cd5baef85376e0c5aec9e6717,1.188,49.776,49.736
20170925,1ac1ad6a1df647efde9facd8fec2b113,37cd15d10689be032bb9fbba259dd924,1.352,54.584,54.8
20170925,7e4f50b8b3af3ec0c9ad8223d14b9a61,cc475efb2b1965338158d419c6e5926a,0.864,31.376,31.328
20170925,405554280de489942b8381ade6c66383,293f89d038a731b4f29051bb8b292f32,1.192,59.016,59.096
20170925,95c6f8337845d400bfbfd55744282d36,e24d4e84146e672f89ce72ab7dc1dbf7,6.636,216.508,216.264
20170925,405554280de489942b8381ade6c66383,bebd7093d3f6d8eff0add2f9fae437ba,1.648,85.684,85.1
20170925,0ae011769ad316b0bb0aec3297f89b81,3d42044e92d72f3fc79bd21707dda48d,1.788,69.832,69.996
20170925,1ac1ad6a1df647efde9facd8fec2b113,8b17b0ecdd1d2616e01d7f2ec0778238,1.104,55.328,55.04
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,3928980c57533a0ebd024770080da11b,1.808,80.748,80.64
20170925,1ac1ad6a1df647efde9facd8fec2b113,c12f0abd65514135abf42d43b2085054,1.7,68.248,68.504
20170925,8bae54c9c7edfa7bb84b21afba062ccc,59aeab817c7bb1f26cf7e31f34b72e2e,1.62,90.176,90.372
20170925,918ad085e92781fc8a0a626ba0954cf2,697c40f0dd99a5772de6d414116fb754,1.684,61.568,59.78
20170925,0ae011769ad316b0bb0aec3297f89b81,c4cc45fe0913bb5d218f46953479b6ae,1.736,97.508,97.96
20170925,95c6f8337845d400bfbfd55744282d36,c8315bd256bfd81f0d30036ab8e30872,5.744,219.496,218.684
20170925,8bae54c9c7edfa7bb84b21afba062ccc,e3ec54d322bb97795df4920d3a2d0ceb,4.828,241.3,241.252
20170925,7e4f50b8b3af3ec0c9ad8223d14b9a61,4e0879890c83de01d43d9ec558419370,1.324,69.084,69.524
20170925,b3c8b069178a302d4c82a2b8a6e933ad,2fa32df4095ebe25601d0c38714a4c4a,19.98,857.196,859.608
20170925,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,1.372,74.028,73.028
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,b81cf022fc295781809a73bd3d45b2f9,1.932,66.288,66.092
20170925,8c1aea0122f82f9f2cd312a90e970f67,38109399e9d6d5eed3481312326795d5,0.436,25.696,25.456
20170925,8c1aea0122f82f9f2cd312a90e970f67,b77fee7be3b0ead954ee9c26aca0418f,0.812,40.084,39.972
20170925,7fa83705d62bf66da7fe18cb44257d7f,373a92f4c45f48ba0613fc3906939133,6.976,582.576,577.856
20170925,0ae011769ad316b0bb0aec3297f89b81,c383696d3b5d62198a8dc62df586ce65,0.812,29.188,28.952
20170925,8c1aea0122f82f9f2cd312a90e970f67,19b2e9a183bf90bfd9d066d67b993de1,3.02,113.3,113.896
20170925,0ae011769ad316b0bb0aec3297f89b81,5ad10b226326c35e654619a16ae49a10,1.064,51.86,51.848
20170925,8bae54c9c7edfa7bb84b21afba062ccc,6c4a3141171644fd6ddc386a53185305,1.728,94.356,94.22
20170925,1ac1ad6a1df647efde9facd8fec2b113,148d1f8d7f973fb5c86f276760bf6aab,2.804,139.524,139.7
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,efc66f48467d19f282ad9199366f7546,3.456,121.356,122.172
20170925,918ad085e92781fc8a0a626ba0954cf2,899dcded1ba2bc55a756b4cf9877be3c,1.9,79.528,79.904
20170925,1ac1ad6a1df647efde9facd8fec2b113,6fa3e73c1aa1a7d7a2c4dc1bf467fa92,1.096,46.208,45.912
20170925,fc69f34eb64da220cc406f2eff37b7fc,cfb3ce0e5993d6963c256a3347a60968,1.4,68.596,68.364
20170925,95c6f8337845d400bfbfd55744282d36,bf92a213790d473c1df8f37f51cc9540,1.16,54.18,54.368
20170925,8c1aea0122f82f9f2cd312a90e970f67,633b8484b4eb7df9b4a4f27f18f83a49,0.812,41.148,41.22
20170925,b3c8b069178a302d4c82a2b8a6e933ad,b0b15c66bcce23fbec7284377aca8d76,19.34,1181.764,1181.852
20170925,b3c8b069178a302d4c82a2b8a6e933ad,5f5e648d22de4bc322a5d68b4c76091e,3.332,128.204,128.588
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,8adbdefc98bc742a77b091488f4c226b,4.092,236.208,236.908
20170925,b3c8b069178a302d4c82a2b8a6e933ad,1474a5bb5de6faa1d8d6f7d722060593,17.88,1178.388,1175.264
20170925,fc69f34eb64da220cc406f2eff37b7fc,98cf13eb09ccb91d6a466cadd23440cd,0.724,31.148,31.42
20170925,8c1aea0122f82f9f2cd312a90e970f67,7f280b39e16f76ff3447e31ac9d957a8,7.636,204.456,204.544
20170925,405554280de489942b8381ade6c66383,689b66e4036ebd1034d8cafb0e17350b,1.672,75.68,75.312
20170925,1ac1ad6a1df647efde9facd8fec2b113,cff6c1ae99d6cdbf27bb2a8bb1b276fc,0.976,43.052,42.964
20170925,95c6f8337845d400bfbfd55744282d36,99c45c93c535f54c9579b597297dabef,2.112,103.744,104.36
20170925,8bae54c9c7edfa7bb84b21afba062ccc,4cdf32ea57493ea508c5b5fa9bb0c3a4,1.156,42.424,42.744
20170925,7fa83705d62bf66da7fe18cb44257d7f,569951d560d13470efc7165df99ac662,9.068,404.324,404.728
20170925,8bae54c9c7edfa7bb84b21afba062ccc,b6b1c39d95575f3efbb2301c53f3df9e,1.592,62.812,62.728
20170925,0ae011769ad316b0bb0aec3297f89b81,ebbaeccadf208ca2f2ceb2d98b1ab549,1.712,84.992,84.368
20170925,95c6f8337845d400bfbfd55744282d36,43f2e9e23f2157e3b8e4ebd0d0bda570,1.392,58.956,58.78
20170925,fc69f34eb64da220cc406f2eff37b7fc,5999aae22f33d69f58a84f81bcaf42d7,0.372,14.132,14.128
20170925,b3c8b069178a302d4c82a2b8a6e933ad,8559d346a45588cdf091fb923e4a574d,30.632,1076.624,1081.684
20170925,405554280de489942b8381ade6c66383,3f6ee79f8f1f82b12c94e9c6bf4378fa,1.02,51.58,51.2
20170925,95c6f8337845d400bfbfd55744282d36,16e591d1ac432c66ba2ed2bd91be9bba,1.604,79.104,78.924
20170925,405554280de489942b8381ade6c66383,8eb61cfd38c1443ec59f485ba919fda9,0.716,43.7,43.588
20170925,1ac1ad6a1df647efde9facd8fec2b113,c0974848d4a012da491ede698aec7f5f,1.108,54.7,54.656
20170925,405554280de489942b8381ade6c66383,13adc2e755b95610996c5be3ec6d0cd0,7.38,438.412,439.668
20170925,7fa83705d62bf66da7fe18cb44257d7f,53e043cedff19f33421575b3afddd599,14.384,922.516,918.484
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,682e446c8bd676462f051855630533f6,1.44,67.876,67.796
20170925,8c1aea0122f82f9f2cd312a90e970f67,a5dd93121eceb9e9b65b7c4a9472d76b,0.692,36.936,36.86
20170925,8bae54c9c7edfa7bb84b21afba062ccc,57d7fd53b1c340684f4e030bc6f2eb73,0.872,41.948,41.744
20170925,88189ecd25139bf39248756732b672c6,d5a5aab5708ec74c333fdb26df5c4a2d,2.212,88.828,88.888
20170925,405554280de489942b8381ade6c66383,2d7c97f86cbbfd9eb67da7cc989d8325,9.984,468.824,469.388
20170925,fc69f34eb64da220cc406f2eff37b7fc,a31e7358e8dce4fb9ac20a3f28f0b411,2.404,123.224,122.596
20170925,8bae54c9c7edfa7bb84b21afba062ccc,ce4eb7b87151d3d36233a1d04ac51016,2.72,131.512,131.472
20170925,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,1.136,41.348,40.992
20170925,7e4f50b8b3af3ec0c9ad8223d14b9a61,fe78ac219ef93590e2742e27f6d50f22,1.44,68.544,68.352
20170925,b3c8b069178a302d4c82a2b8a6e933ad,b03a52adae6fac3e0173cfe921cc834f,44.088,2045.352,2053.392
20170925,0ae011769ad316b0bb0aec3297f89b81,eca573563bea4cdf078344745748ca1f,6.176,217.84,217.8
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,b8c2099bc5bb010d5363d1909c46070d,0.712,29.888,29.932
20170925,0ae011769ad316b0bb0aec3297f89b81,241acd9d5e7baa7704a06c2b35e574ee,2.972,142.72,142.944
20170925,95c6f8337845d400bfbfd55744282d36,7261c9e98bb7b82bd1caff90d35f696f,1.724,76.596,76.368
20170925,918ad085e92781fc8a0a626ba0954cf2,93b2e1e8dcc81f3f2eb85d29caa4fb6e,0.576,25.288,25.336
20170925,918ad085e92781fc8a0a626ba0954cf2,282f8c685fd1ceae6a5e71ed502929bb,0.172,10.62,10.548
20170925,0ae011769ad316b0bb0aec3297f89b81,c0b9c94cea953ca4d0a4dbe877242f62,0.732,31.804,31.516
20170925,405554280de489942b8381ade6c66383,91073b16eb66dc979feecf2d557c2e72,1.38,64.512,64.528
20170925,8c1aea0122f82f9f2cd312a90e970f67,acd533c1e3f2093816ec6234343f6a1a,1.1,46.732,46.512
20170925,95c6f8337845d400bfbfd55744282d36,e3c9abc634077dedbbd7bbda523c6fbe,3.204,137.688,138.284
20170925,7fa83705d62bf66da7fe18cb44257d7f,6b744bc687c1105e3da6f569bdcbb0ad,12.564,614.476,617.512
20170925,0ae011769ad316b0bb0aec3297f89b81,a9fb5298d74aaa09739b7100d4015e05,0.876,46.892,46.696
20170925,88189ecd25139bf39248756732b672c6,18d53f51045010c6500856c6ff6644d6,2.06,96.312,96.196
20170925,7fa83705d62bf66da7fe18cb44257d7f,68f32e80348a1a12951df45b13dba619,9.932,477.872,479.024
20170925,95c6f8337845d400bfbfd55744282d36,a1cf5dc4cb1574d20056df914dc3400b,2.188,95.32,95.392
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,32b373c56a06dbee11da154380176f88,1.412,63.476,63.816
20170925,405554280de489942b8381ade6c66383,491c79cf88d527118a7e74f9a868fcce,1.424,58.284,58.048
20170925,b3c8b069178a302d4c82a2b8a6e933ad,a0764fdec1945046753fdad31b40849c,7.752,355.188,355.284
20170925,405554280de489942b8381ade6c66383,7fb4bd68d38bf9274d92be052f6ba957,1.296,66.04,65.944
20170925,0ae011769ad316b0bb0aec3297f89b81,533910c656bdae01665e983ddf093191,2.652,123.028,122.724
20170925,7fa83705d62bf66da7fe18cb44257d7f,b261f8a0fd11e5ec28d5689efc5fa488,10.636,679.436,678.356
20170925,b3c8b069178a302d4c82a2b8a6e933ad,ce561fa0bf20c9c4e660eac03fabf58f,8.608,358.528,356.592
20170925,95c6f8337845d400bfbfd55744282d36,b93b1d4f10c5d823667aa498a8a42d61,3.124,125.768,126.168
20170925,0ae011769ad316b0bb0aec3297f89b81,61662c2542a64a7a3abe5ca2ea9beb4c,5.172,193.624,193.5
20170925,88189ecd25139bf39248756732b672c6,217a1ae51213ead0a105600a6e57f908,5.396,209.648,209.364
20170925,fc69f34eb64da220cc406f2eff37b7fc,c2c8b18b6a710dd0fb46d56732b8a3e8,1.652,80.72,79.148
20170925,8bae54c9c7edfa7bb84b21afba062ccc,e0a85c47561e95b09451268705207d67,2.084,129.584,129.784
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,5dcb8e1bc65a7b9368ca139541f0b31f,1.56,66.012,66.308
20170925,1ac1ad6a1df647efde9facd8fec2b113,8b65817c976cf31fc33bbe34e24bd3da,1.032,37.292,37.2
20170925,8c1aea0122f82f9f2cd312a90e970f67,7d0f648c41bee96ab1a7f2df7d84904c,3.392,155.464,155.616
20170925,88189ecd25139bf39248756732b672c6,e253d54d713b71b5ac02eef62d52a6a1,4.464,172.624,172.204
20170925,7fa83705d62bf66da7fe18cb44257d7f,f908f95df121bc6b565524b8d3f66dfe,14.276,849.368,849.176
20170925,918ad085e92781fc8a0a626ba0954cf2,51b9fd3b45cecc9995762aebe79ad86b,1.248,64.836,64.312
20170925,95c6f8337845d400bfbfd55744282d36,eef8e817eb8b07402be190d1b4f1622a,0.744,34.628,35.288
20170925,95c6f8337845d400bfbfd55744282d36,81cce7cc849b099f9d2986d0d457f1db,1.208,47.956,47.62
20170925,b3c8b069178a302d4c82a2b8a6e933ad,26015bebd69c7280b2bdf87126d99884,2.388,106.02,103.484
20170925,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.996,145.388,144.672
20170925,95c6f8337845d400bfbfd55744282d36,6d6fc7b791c41c73113f3c3fcabe89a0,0.824,39.912,40.36
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,f14086632a735e50a4995b0933792892,2.168,80.416,80.244
20170925,7fa83705d62bf66da7fe18cb44257d7f,32527bb1074dd269bb338d5f8a93f43e,15.872,615.344,617.588
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,5389e134503976b280cc324b66f38aad,4.008,236.312,235.972
20170925,405554280de489942b8381ade6c66383,e99e2d29f3755404a2bb0558a55800c9,8.82,497.348,498.172
20170925,7e4f50b8b3af3ec0c9ad8223d14b9a61,4fc1a40878e0b5e3aeef39d635a5f6d8,2.244,98.456,95.396
20170925,0eaa5d2e2f5b1d9dbc70f5351ac96390,a2efa3422ea6621b3b3340a5fbd86b51,2.928,129.048,129.368
20170925,88189ecd25139bf39248756732b672c6,2f18be4e7e57157fdda1823274848e85,2.996,163.76,163.836
20170925,8c1aea0122f82f9f2cd312a90e970f67,202831ece0ffdb675138c2e2b4a11b1c,2.8,159.24,159.744
20170925,405554280de489942b8381ade6c66383,a800377324c381d866ad1ed0295d773d,3.408,186.404,186.68
20170925,0ae011769ad316b0bb0aec3297f89b81,7f1695b8806b0bbf41602b3baad86953,0.8,36.492,36.224
20170925,918ad085e92781fc8a0a626ba0954cf2,36a4c7f5bd890819bd6d2e3bc772ae92,3.116,115.488,115.82
20170925,fc69f34eb64da220cc406f2eff37b7fc,4b54cca9cdf9721e6e0dd043351e0911,0.82,53.896,54.08
20170925,7fa83705d62bf66da7fe18cb44257d7f,3fbe58d62ffc2971b0ed4441d23a3c42,2.352,112.036,111.236
20170925,405554280de489942b8381ade6c66383,083c16b54cf53bdb3c8f5c9768638b5a,1.224,57.356,57.404
20170925,405554280de489942b8381ade6c66383,502825a455fffc069b3ccb8bbd0a5fea,7.036,414.568,415.116
20170925,8c1aea0122f82f9f2cd312a90e970f67,e601418b84b77286928e15537b61df6a,1.408,73.828,73.82
20170925,fc69f34eb64da220cc406f2eff37b7fc,9b5f89ccb79b53f59891157eeff9bd7f,0.284,26.552,26.544
20170925,0ae011769ad316b0bb0aec3297f89b81,09bcf688a9278cccb0804a112724cebd,1.048,57.428,57.376
20170925,0ae011769ad316b0bb0aec3297f89b81,ee71507b8e2263a33301749a4a8d0a64,2.764,160.524,160.972
